Group,Bump/Pin Name,Ball Name,Ball ID,Bump center_x,Bump center_y,Ball center_x,Ball center_y,IO_tile_pin,IO_tile_pin_x,IO_tile_pin_y,IO_tile_pin_z,Usable,Ref clock,Bank,ALT Function,Debug Mode,Scan Mode,Mbist Mode,Type,Direction,Voltage,Power Pad,Discription,Voltage2,Remark
,Bank_H_1_3,BANK_H_1_3,,330,40,1000,3000,FPGA_2_0_2,2,0,2,Y,,,,,,,,,,,,,
,Bank_H_1_3,BANK_H_1_3,,330,40,1000,3000,FPGA_2_0_3,2,0,3,,,,,,,,,,,,,,
,Bank_H_1_3,BANK_H_1_3,,330,40,1000,3000,FPGA_2_0_4,2,0,4,,,,,,,,,,,,,,
,Bank_H_1_3,BANK_H_1_3,,330,40,1000,3000,FPGA_2_0_5,2,0,5,,,,,,,,,,,,,,
,Bank_H_1_3,BANK_H_1_3,,330,40,1000,3000,FPGA_2_0_6,2,0,6,,,,,,,,,,,,,,
,Bank_H_1_3,BANK_H_1_3,,330,40,1000,3000,FPGA_2_0_7,2,0,7,,,,,,,,,,,,,,
,Bank_H_1_3,BANK_H_1_3,,330,40,1000,3000,FPGA_2_0_8,2,0,8,,,,,,,,,,,,,,
,Bank_H_1_3,BANK_H_1_3,,330,40,1000,3000,FPGA_2_0_9,2,0,9,,,,,,,,,,,,,,
,Bank_H_1_4,BANK_H_1_4,,460,40,1000,4000,FPGA_2_0_10,2,0,10,,,,,,,,,,,,,,
,Bank_H_1_4,BANK_H_1_4,,460,40,1000,4000,FPGA_2_0_11,2,0,11,,,,,,,,,,,,,,
,Bank_H_1_4,BANK_H_1_4,,460,40,1000,4000,FPGA_2_0_12,2,0,12,Y,,,,,,,,,,,,,
,Bank_H_1_4,BANK_H_1_4,,460,40,1000,4000,FPGA_2_0_13,2,0,13,,,,,,,,,,,,,,
,Bank_H_1_4,BANK_H_1_4,,460,40,1000,4000,FPGA_2_0_14,2,0,14,,,,,,,,,,,,,,
,Bank_H_1_4,BANK_H_1_4,,460,40,1000,4000,FPGA_2_0_15,2,0,15,,,,,,,,,,,,,,
,Bank_H_1_4,BANK_H_1_4,,460,40,1000,4000,FPGA_2_0_16,2,0,16,,,,,,,,,,,,,,
,Bank_H_1_4,BANK_H_1_4,,460,40,1000,4000,FPGA_2_0_17,2,0,17,,,,,,,,,,,,,,
,Bank_H_1_4,BANK_H_1_4,,460,40,1000,4000,FPGA_2_0_18,2,0,18,,,,,,,,,,,,,,
,Bank_H_1_4,BANK_H_1_4,,460,40,1000,4000,FPGA_2_0_19,2,0,19,,,,,,,,,,,,,,
,Bank_H_1_5,BANK_H_1_5,,590,40,1000,5000,FPGA_3_0_0,3,0,0,,,,,,,,,,,,,,
,Bank_H_1_5,BANK_H_1_5,,590,40,1000,5000,FPGA_3_0_1,3,0,1,Y,,,,,,,,,,,,,
,Bank_H_1_5,BANK_H_1_5,,590,40,1000,5000,FPGA_3_0_2,3,0,2,,,,,,,,,,,,,,
,Bank_H_1_5,BANK_H_1_5,,590,40,1000,5000,FPGA_3_0_3,3,0,3,,,,,,,,,,,,,,
,Bank_H_1_5,BANK_H_1_5,,590,40,1000,5000,FPGA_3_0_4,3,0,4,,,,,,,,,,,,,,
,Bank_H_1_5,BANK_H_1_5,,590,40,1000,5000,FPGA_3_0_5,3,0,5,,,,,,,,,,,,,,
,Bank_H_1_5,BANK_H_1_5,,590,40,1000,5000,FPGA_3_0_6,3,0,6,,,,,,,,,,,,,,
,Bank_H_1_5,BANK_H_1_5,,590,40,1000,5000,FPGA_3_0_7,3,0,7,,,,,,,,,,,,,,
,Bank_H_1_5,BANK_H_1_5,,590,40,1000,5000,FPGA_3_0_8,3,0,8,,,,,,,,,,,,,,
,Bank_H_1_5,BANK_H_1_5,,590,40,1000,5000,FPGA_3_0_9,3,0,9,,,,,,,,,,,,,,
,Bank_H_1_6,BANK_H_1_6,,720,40,1000,6000,FPGA_3_0_10,3,0,10,,,,,,,,,,,,,,
,Bank_H_1_6,BANK_H_1_6,,720,40,1000,6000,FPGA_3_0_11,3,0,11,,,,,,,,,,,,,,
,Bank_H_1_6,BANK_H_1_6,,720,40,1000,6000,FPGA_3_0_12,3,0,12,,,,,,,,,,,,,,
,Bank_H_1_6,BANK_H_1_6,,720,40,1000,6000,FPGA_3_0_13,3,0,13,,,,,,,,,,,,,,
,Bank_H_1_6,BANK_H_1_6,,720,40,1000,6000,FPGA_3_0_14,3,0,14,,,,,,,,,,,,,,
,Bank_H_1_6,BANK_H_1_6,,720,40,1000,6000,FPGA_3_0_15,3,0,15,,,,,,,,,,,,,,
,Bank_H_1_6,BANK_H_1_6,,720,40,1000,6000,FPGA_3_0_16,3,0,16,,,,,,,,,,,,,,
,Bank_H_1_6,BANK_H_1_6,,720,40,1000,6000,FPGA_3_0_17,3,0,17,,,,,,,,,,,,,,
,Bank_H_1_6,BANK_H_1_6,,720,40,1000,6000,FPGA_3_0_18,3,0,18,,,,,,,,,,,,,,
,Bank_H_1_6,BANK_H_1_6,,720,40,1000,6000,FPGA_3_0_19,3,0,19,Y,,,,,,,,,,,,,
,Bank_H_1_7,BANK_H_1_7,,850,40,1000,7000,FPGA_4_0_0,4,0,0,,,,,,,,,,,,,,
,Bank_H_1_7,BANK_H_1_7,,850,40,1000,7000,FPGA_4_0_1,4,0,1,,,,,,,,,,,,,,
,Bank_H_1_7,BANK_H_1_7,,850,40,1000,7000,FPGA_4_0_2,4,0,2,,,,,,,,,,,,,,
,Bank_H_1_7,BANK_H_1_7,,850,40,1000,7000,FPGA_4_0_3,4,0,3,Y,,,,,,,,,,,,,
,Bank_H_1_7,BANK_H_1_7,,850,40,1000,7000,FPGA_4_0_4,4,0,4,,,,,,,,,,,,,,
,Bank_H_1_7,BANK_H_1_7,,850,40,1000,7000,FPGA_4_0_5,4,0,5,,,,,,,,,,,,,,
,Bank_H_1_7,BANK_H_1_7,,850,40,1000,7000,FPGA_4_0_6,4,0,6,,,,,,,,,,,,,,
,Bank_H_1_7,BANK_H_1_7,,850,40,1000,7000,FPGA_4_0_7,4,0,7,,,,,,,,,,,,,,
,Bank_H_1_7,BANK_H_1_7,,850,40,1000,7000,FPGA_4_0_8,4,0,8,,,,,,,,,,,,,,
,Bank_H_1_7,BANK_H_1_7,,850,40,1000,7000,FPGA_4_0_9,4,0,9,,,,,,,,,,,,,,
,Bank_H_1_8,BANK_H_1_8,,980,40,2000,1000,FPGA_4_0_10,4,0,10,,,,,,,,,,,,,,
,Bank_H_1_8,BANK_H_1_8,,980,40,2000,1000,FPGA_4_0_11,4,0,11,,,,,,,,,,,,,,
,Bank_H_1_8,BANK_H_1_8,,980,40,2000,1000,FPGA_4_0_12,4,0,12,,,,,,,,,,,,,,
,Bank_H_1_8,BANK_H_1_8,,980,40,2000,1000,FPGA_4_0_13,4,0,13,Y,,,,,,,,,,,,,
,Bank_H_1_8,BANK_H_1_8,,980,40,2000,1000,FPGA_4_0_14,4,0,14,,,,,,,,,,,,,,
,Bank_H_1_8,BANK_H_1_8,,980,40,2000,1000,FPGA_4_0_15,4,0,15,,,,,,,,,,,,,,
,Bank_H_1_8,BANK_H_1_8,,980,40,2000,1000,FPGA_4_0_16,4,0,16,,,,,,,,,,,,,,
,Bank_H_1_8,BANK_H_1_8,,980,40,2000,1000,FPGA_4_0_17,4,0,17,,,,,,,,,,,,,,
,Bank_H_1_8,BANK_H_1_8,,980,40,2000,1000,FPGA_4_0_18,4,0,18,,,,,,,,,,,,,,
,Bank_H_1_8,BANK_H_1_8,,980,40,2000,1000,FPGA_4_0_19,4,0,19,,,,,,,,,,,,,,
,Bank_H_1_9,BANK_H_1_9,,1110,40,2000,2000,FPGA_5_0_0,5,0,0,,,,,,,,,,,,,,
,Bank_H_1_9,BANK_H_1_9,,1110,40,2000,2000,FPGA_5_0_1,5,0,1,,,,,,,,,,,,,,
,Bank_H_1_9,BANK_H_1_9,,1110,40,2000,2000,FPGA_5_0_2,5,0,2,,,,,,,,,,,,,,
,Bank_H_1_9,BANK_H_1_9,,1110,40,2000,2000,FPGA_5_0_3,5,0,3,,,,,,,,,,,,,,
,Bank_H_1_9,BANK_H_1_9,,1110,40,2000,2000,FPGA_5_0_4,5,0,4,,,,,,,,,,,,,,
,Bank_H_1_9,BANK_H_1_9,,1110,40,2000,2000,FPGA_5_0_5,5,0,5,,,,,,,,,,,,,,
,Bank_H_1_9,BANK_H_1_9,,1110,40,2000,2000,FPGA_5_0_6,5,0,6,Y,,,,,,,,,,,,,
,Bank_H_1_9,BANK_H_1_9,,1110,40,2000,2000,FPGA_5_0_7,5,0,7,,,,,,,,,,,,,,
,Bank_H_1_9,BANK_H_1_9,,1110,40,2000,2000,FPGA_5_0_8,5,0,8,,,,,,,,,,,,,,
,Bank_H_1_9,BANK_H_1_9,,1110,40,2000,2000,FPGA_5_0_9,5,0,9,,,,,,,,,,,,,,
,Bank_H_1_10,BANK_H_1_10,,1240,40,2000,3000,FPGA_5_0_10,5,0,10,,,,,,,,,,,,,,
,Bank_H_1_10,BANK_H_1_10,,1240,40,2000,3000,FPGA_5_0_11,5,0,11,,,,,,,,,,,,,,
,Bank_H_1_10,BANK_H_1_10,,1240,40,2000,3000,FPGA_5_0_12,5,0,12,,,,,,,,,,,,,,
,Bank_H_1_10,BANK_H_1_10,,1240,40,2000,3000,FPGA_5_0_13,5,0,13,,,,,,,,,,,,,,
,Bank_H_1_10,BANK_H_1_10,,1240,40,2000,3000,FPGA_5_0_14,5,0,14,,,,,,,,,,,,,,
,Bank_H_1_10,BANK_H_1_10,,1240,40,2000,3000,FPGA_5_0_15,5,0,15,,,,,,,,,,,,,,
,Bank_H_1_10,BANK_H_1_10,,1240,40,2000,3000,FPGA_5_0_16,5,0,16,,,,,,,,,,,,,,
,Bank_H_1_10,BANK_H_1_10,,1240,40,2000,3000,FPGA_5_0_17,5,0,17,,,,,,,,,,,,,,
,Bank_H_1_10,BANK_H_1_10,,1240,40,2000,3000,FPGA_5_0_18,5,0,18,Y,,,,,,,,,,,,,
,Bank_H_1_10,BANK_H_1_10,,1240,40,2000,3000,FPGA_5_0_19,5,0,19,,,,,,,,,,,,,,
,Bank_H_1_11,BANK_H_1_11,,1370,40,2000,4000,FPGA_6_0_0,6,0,0,,,,,,,,,,,,,,
,Bank_H_1_11,BANK_H_1_11,,1370,40,2000,4000,FPGA_6_0_1,6,0,1,,,,,,,,,,,,,,
,Bank_H_1_11,BANK_H_1_11,,1370,40,2000,4000,FPGA_6_0_2,6,0,2,,,,,,,,,,,,,,
,Bank_H_1_11,BANK_H_1_11,,1370,40,2000,4000,FPGA_6_0_3,6,0,3,,,,,,,,,,,,,,
,Bank_H_1_11,BANK_H_1_11,,1370,40,2000,4000,FPGA_6_0_4,6,0,4,,,,,,,,,,,,,,
,Bank_H_1_11,BANK_H_1_11,,1370,40,2000,4000,FPGA_6_0_5,6,0,5,Y,,,,,,,,,,,,,
,Bank_H_1_11,BANK_H_1_11,,1370,40,2000,4000,FPGA_6_0_6,6,0,6,,,,,,,,,,,,,,
,Bank_H_1_11,BANK_H_1_11,,1370,40,2000,4000,FPGA_6_0_7,6,0,7,,,,,,,,,,,,,,
,Bank_H_1_11,BANK_H_1_11,,1370,40,2000,4000,FPGA_6_0_8,6,0,8,,,,,,,,,,,,,,
,Bank_H_1_11,BANK_H_1_11,,1370,40,2000,4000,FPGA_6_0_9,6,0,9,,,,,,,,,,,,,,
,Bank_H_1_12,BANK_H_1_12,,1500,40,2000,5000,FPGA_6_0_10,6,0,10,,,,,,,,,,,,,,
,Bank_H_1_12,BANK_H_1_12,,1500,40,2000,5000,FPGA_6_0_11,6,0,11,,,,,,,,,,,,,,
,Bank_H_1_12,BANK_H_1_12,,1500,40,2000,5000,FPGA_6_0_12,6,0,12,,,,,,,,,,,,,,
,Bank_H_1_12,BANK_H_1_12,,1500,40,2000,5000,FPGA_6_0_13,6,0,13,,,,,,,,,,,,,,
,Bank_H_1_12,BANK_H_1_12,,1500,40,2000,5000,FPGA_6_0_14,6,0,14,,,,,,,,,,,,,,
,Bank_H_1_12,BANK_H_1_12,,1500,40,2000,5000,FPGA_6_0_15,6,0,15,,,,,,,,,,,,,,
,Bank_H_1_12,BANK_H_1_12,,1500,40,2000,5000,FPGA_6_0_16,6,0,16,,,,,,,,,,,,,,
,Bank_H_1_12,BANK_H_1_12,,1500,40,2000,5000,FPGA_6_0_17,6,0,17,,,,,,,,,,,,,,
,Bank_H_1_12,BANK_H_1_12,,1500,40,2000,5000,FPGA_6_0_18,6,0,18,,,,,,,,,,,,,,
,Bank_H_1_12,BANK_H_1_12,,1500,40,2000,5000,FPGA_6_0_19,6,0,19,Y,,,,,,,,,,,,,
,Bank_H_1_13,BANK_H_1_13,,1630,40,2000,6000,FPGA_7_0_0,7,0,0,,,,,,,,,,,,,,
,Bank_H_1_13,BANK_H_1_13,,1630,40,2000,6000,FPGA_7_0_1,7,0,1,,,,,,,,,,,,,,
,Bank_H_1_13,BANK_H_1_13,,1630,40,2000,6000,FPGA_7_0_2,7,0,2,Y,,,,,,,,,,,,,
,Bank_H_1_13,BANK_H_1_13,,1630,40,2000,6000,FPGA_7_0_3,7,0,3,,,,,,,,,,,,,,
,Bank_H_1_13,BANK_H_1_13,,1630,40,2000,6000,FPGA_7_0_4,7,0,4,,,,,,,,,,,,,,
,Bank_H_1_13,BANK_H_1_13,,1630,40,2000,6000,FPGA_7_0_5,7,0,5,,,,,,,,,,,,,,
,Bank_H_1_13,BANK_H_1_13,,1630,40,2000,6000,FPGA_7_0_6,7,0,6,,,,,,,,,,,,,,
,Bank_H_1_13,BANK_H_1_13,,1630,40,2000,6000,FPGA_7_0_7,7,0,7,,,,,,,,,,,,,,
,Bank_H_1_13,BANK_H_1_13,,1630,40,2000,6000,FPGA_7_0_8,7,0,8,,,,,,,,,,,,,,
,Bank_H_1_13,BANK_H_1_13,,1630,40,2000,6000,FPGA_7_0_9,7,0,9,,,,,,,,,,,,,,
,Bank_H_1_14,BANK_H_1_14,,1760,40,2000,7000,FPGA_7_0_10,7,0,10,,,,,,,,,,,,,,
,Bank_H_1_14,BANK_H_1_14,,1760,40,2000,7000,FPGA_7_0_11,7,0,11,,,,,,,,,,,,,,
,Bank_H_1_14,BANK_H_1_14,,1760,40,2000,7000,FPGA_7_0_12,7,0,12,Y,,,,,,,,,,,,,
,Bank_H_1_14,BANK_H_1_14,,1760,40,2000,7000,FPGA_7_0_13,7,0,13,,,,,,,,,,,,,,
,Bank_H_1_14,BANK_H_1_14,,1760,40,2000,7000,FPGA_7_0_14,7,0,14,,,,,,,,,,,,,,
,Bank_H_1_14,BANK_H_1_14,,1760,40,2000,7000,FPGA_7_0_15,7,0,15,,,,,,,,,,,,,,
,Bank_H_1_14,BANK_H_1_14,,1760,40,2000,7000,FPGA_7_0_16,7,0,16,,,,,,,,,,,,,,
,Bank_H_1_14,BANK_H_1_14,,1760,40,2000,7000,FPGA_7_0_17,7,0,17,,,,,,,,,,,,,,
,Bank_H_1_14,BANK_H_1_14,,1760,40,2000,7000,FPGA_7_0_18,7,0,18,,,,,,,,,,,,,,
,Bank_H_1_14,BANK_H_1_14,,1760,40,2000,7000,FPGA_7_0_19,7,0,19,,,,,,,,,,,,,,
,Bank_H_1_15,BANK_H_1_15,,1890,40,3000,1000,FPGA_8_0_0,8,0,0,,,,,,,,,,,,,,
,Bank_H_1_15,BANK_H_1_15,,1890,40,3000,1000,FPGA_8_0_1,8,0,1,,,,,,,,,,,,,,
,Bank_H_1_15,BANK_H_1_15,,1890,40,3000,1000,FPGA_8_0_2,8,0,2,,,,,,,,,,,,,,
,Bank_H_1_15,BANK_H_1_15,,1890,40,3000,1000,FPGA_8_0_3,8,0,3,,,,,,,,,,,,,,
,Bank_H_1_15,BANK_H_1_15,,1890,40,3000,1000,FPGA_8_0_4,8,0,4,,,,,,,,,,,,,,
,Bank_H_1_15,BANK_H_1_15,,1890,40,3000,1000,FPGA_8_0_5,8,0,5,,,,,,,,,,,,,,
,Bank_H_1_15,BANK_H_1_15,,1890,40,3000,1000,FPGA_8_0_6,8,0,6,,,,,,,,,,,,,,
,Bank_H_1_15,BANK_H_1_15,,1890,40,3000,1000,FPGA_8_0_7,8,0,7,Y,,,,,,,,,,,,,
,Bank_H_1_15,BANK_H_1_15,,1890,40,3000,1000,FPGA_8_0_8,8,0,8,,,,,,,,,,,,,,
,Bank_H_1_15,BANK_H_1_15,,1890,40,3000,1000,FPGA_8_0_9,8,0,9,,,,,,,,,,,,,,
,Bank_H_1_16,BANK_H_1_16,,2020,40,3000,2000,FPGA_8_0_10,8,0,10,,,,,,,,,,,,,,
,Bank_H_1_16,BANK_H_1_16,,2020,40,3000,2000,FPGA_8_0_11,8,0,11,,,,,,,,,,,,,,
,Bank_H_1_16,BANK_H_1_16,,2020,40,3000,2000,FPGA_8_0_12,8,0,12,,,,,,,,,,,,,,
,Bank_H_1_16,BANK_H_1_16,,2020,40,3000,2000,FPGA_8_0_13,8,0,13,,,,,,,,,,,,,,
,Bank_H_1_16,BANK_H_1_16,,2020,40,3000,2000,FPGA_8_0_14,8,0,14,,,,,,,,,,,,,,
,Bank_H_1_16,BANK_H_1_16,,2020,40,3000,2000,FPGA_8_0_15,8,0,15,,,,,,,,,,,,,,
,Bank_H_1_16,BANK_H_1_16,,2020,40,3000,2000,FPGA_8_0_16,8,0,16,Y,,,,,,,,,,,,,
,Bank_H_1_16,BANK_H_1_16,,2020,40,3000,2000,FPGA_8_0_17,8,0,17,,,,,,,,,,,,,,
,Bank_H_1_16,BANK_H_1_16,,2020,40,3000,2000,FPGA_8_0_18,8,0,18,,,,,,,,,,,,,,
,Bank_H_1_16,BANK_H_1_16,,2020,40,3000,2000,FPGA_8_0_19,8,0,19,,,,,,,,,,,,,,
,Bank_H_1_17,BANK_H_1_17,,2150,40,3000,3000,FPGA_9_0_0,9,0,0,,,,,,,,,,,,,,
,Bank_H_1_17,BANK_H_1_17,,2150,40,3000,3000,FPGA_9_0_1,9,0,1,Y,,,,,,,,,,,,,
,Bank_H_1_17,BANK_H_1_17,,2150,40,3000,3000,FPGA_9_0_2,9,0,2,,,,,,,,,,,,,,
,Bank_H_1_17,BANK_H_1_17,,2150,40,3000,3000,FPGA_9_0_3,9,0,3,,,,,,,,,,,,,,
,Bank_H_1_17,BANK_H_1_17,,2150,40,3000,3000,FPGA_9_0_4,9,0,4,,,,,,,,,,,,,,
,Bank_H_1_17,BANK_H_1_17,,2150,40,3000,3000,FPGA_9_0_5,9,0,5,,,,,,,,,,,,,,
,Bank_H_1_17,BANK_H_1_17,,2150,40,3000,3000,FPGA_9_0_6,9,0,6,,,,,,,,,,,,,,
,Bank_H_1_17,BANK_H_1_17,,2150,40,3000,3000,FPGA_9_0_7,9,0,7,,,,,,,,,,,,,,
,Bank_H_1_17,BANK_H_1_17,,2150,40,3000,3000,FPGA_9_0_8,9,0,8,,,,,,,,,,,,,,
,Bank_H_1_17,BANK_H_1_17,,2150,40,3000,3000,FPGA_9_0_9,9,0,9,,,,,,,,,,,,,,
,Bank_H_1_18,BANK_H_1_18,,2280,40,3000,4000,FPGA_9_0_10,9,0,10,,,,,,,,,,,,,,
,Bank_H_1_18,BANK_H_1_18,,2280,40,3000,4000,FPGA_9_0_11,9,0,11,,,,,,,,,,,,,,
,Bank_H_1_18,BANK_H_1_18,,2280,40,3000,4000,FPGA_9_0_12,9,0,12,,,,,,,,,,,,,,
,Bank_H_1_18,BANK_H_1_18,,2280,40,3000,4000,FPGA_9_0_13,9,0,13,,,,,,,,,,,,,,
,Bank_H_1_18,BANK_H_1_18,,2280,40,3000,4000,FPGA_9_0_14,9,0,14,,,,,,,,,,,,,,
,Bank_H_1_18,BANK_H_1_18,,2280,40,3000,4000,FPGA_9_0_15,9,0,15,,,,,,,,,,,,,,
,Bank_H_1_18,BANK_H_1_18,,2280,40,3000,4000,FPGA_9_0_16,9,0,16,,,,,,,,,,,,,,
,Bank_H_1_18,BANK_H_1_18,,2280,40,3000,4000,FPGA_9_0_17,9,0,17,Y,,,,,,,,,,,,,
,Bank_H_1_18,BANK_H_1_18,,2280,40,3000,4000,FPGA_9_0_18,9,0,18,,,,,,,,,,,,,,
,Bank_H_1_18,BANK_H_1_18,,2280,40,3000,4000,FPGA_9_0_19,9,0,19,,,,,,,,,,,,,,
,Bank_H_1_19,BANK_H_1_19,,2410,40,3000,5000,FPGA_10_0_0,10,0,0,,,,,,,,,,,,,,
,Bank_H_1_19,BANK_H_1_19,,2410,40,3000,5000,FPGA_10_0_1,10,0,1,,,,,,,,,,,,,,
,Bank_H_1_19,BANK_H_1_19,,2410,40,3000,5000,FPGA_10_0_2,10,0,2,,,,,,,,,,,,,,
,Bank_H_1_19,BANK_H_1_19,,2410,40,3000,5000,FPGA_10_0_3,10,0,3,Y,,,,,,,,,,,,,
,Bank_H_1_19,BANK_H_1_19,,2410,40,3000,5000,FPGA_10_0_4,10,0,4,,,,,,,,,,,,,,
,Bank_H_1_19,BANK_H_1_19,,2410,40,3000,5000,FPGA_10_0_5,10,0,5,,,,,,,,,,,,,,
,Bank_H_1_19,BANK_H_1_19,,2410,40,3000,5000,FPGA_10_0_6,10,0,6,,,,,,,,,,,,,,
,Bank_H_1_19,BANK_H_1_19,,2410,40,3000,5000,FPGA_10_0_7,10,0,7,,,,,,,,,,,,,,
,Bank_H_1_19,BANK_H_1_19,,2410,40,3000,5000,FPGA_10_0_8,10,0,8,,,,,,,,,,,,,,
,Bank_H_1_19,BANK_H_1_19,,2410,40,3000,5000,FPGA_10_0_9,10,0,9,,,,,,,,,,,,,,
,Bank_H_1_20,BANK_H_1_20,,2540,40,3000,6000,FPGA_10_0_10,10,0,10,,,,,,,,,,,,,,
,Bank_H_1_20,BANK_H_1_20,,2540,40,3000,6000,FPGA_10_0_11,10,0,11,,,,,,,,,,,,,,
,Bank_H_1_20,BANK_H_1_20,,2540,40,3000,6000,FPGA_10_0_12,10,0,12,,,,,,,,,,,,,,
,Bank_H_1_20,BANK_H_1_20,,2540,40,3000,6000,FPGA_10_0_13,10,0,13,Y,,,,,,,,,,,,,
,Bank_H_1_20,BANK_H_1_20,,2540,40,3000,6000,FPGA_10_0_14,10,0,14,,,,,,,,,,,,,,
,Bank_H_1_20,BANK_H_1_20,,2540,40,3000,6000,FPGA_10_0_15,10,0,15,,,,,,,,,,,,,,
,Bank_H_1_20,BANK_H_1_20,,2540,40,3000,6000,FPGA_10_0_16,10,0,16,,,,,,,,,,,,,,
,Bank_H_1_20,BANK_H_1_20,,2540,40,3000,6000,FPGA_10_0_17,10,0,17,,,,,,,,,,,,,,
,Bank_H_1_20,BANK_H_1_20,,2540,40,3000,6000,FPGA_10_0_18,10,0,18,,,,,,,,,,,,,,
,Bank_H_1_20,BANK_H_1_20,,2540,40,3000,6000,FPGA_10_0_19,10,0,19,,,,,,,,,,,,,,
,Bank_H_2_1,BANK_H_2_1,,2670,40,5000,1000,FPGA_11_0_0,11,0,0,,,,,,,,,,,,,,
,Bank_H_2_1,BANK_H_2_1,,2670,40,5000,1000,FPGA_11_0_1,11,0,1,,,,,,,,,,,,,,
,Bank_H_2_1,BANK_H_2_1,,2670,40,5000,1000,FPGA_11_0_2,11,0,2,,,,,,,,,,,,,,
,Bank_H_2_1,BANK_H_2_1,,2670,40,5000,1000,FPGA_11_0_3,11,0,3,,,,,,,,,,,,,,
,Bank_H_2_1,BANK_H_2_1,,2670,40,5000,1000,FPGA_11_0_4,11,0,4,Y,,,,,,,,,,,,,
,Bank_H_2_1,BANK_H_2_1,,2670,40,5000,1000,FPGA_11_0_5,11,0,5,,,,,,,,,,,,,,
,Bank_H_2_1,BANK_H_2_1,,2670,40,5000,1000,FPGA_11_0_6,11,0,6,,,,,,,,,,,,,,
,Bank_H_2_1,BANK_H_2_1,,2670,40,5000,1000,FPGA_11_0_7,11,0,7,,,,,,,,,,,,,,
,Bank_H_2_1,BANK_H_2_1,,2670,40,5000,1000,FPGA_11_0_8,11,0,8,,,,,,,,,,,,,,
,Bank_H_2_1,BANK_H_2_1,,2670,40,5000,1000,FPGA_11_0_9,11,0,9,,,,,,,,,,,,,,
,Bank_H_2_2,BANK_H_2_2,,2800,40,5000,2000,FPGA_11_0_10,11,0,10,,,,,,,,,,,,,,
,Bank_H_2_2,BANK_H_2_2,,2800,40,5000,2000,FPGA_11_0_11,11,0,11,,,,,,,,,,,,,,
,Bank_H_2_2,BANK_H_2_2,,2800,40,5000,2000,FPGA_11_0_12,11,0,12,,,,,,,,,,,,,,
,Bank_H_2_2,BANK_H_2_2,,2800,40,5000,2000,FPGA_11_0_13,11,0,13,,,,,,,,,,,,,,
,Bank_H_2_2,BANK_H_2_2,,2800,40,5000,2000,FPGA_11_0_14,11,0,14,Y,,,,,,,,,,,,,
,Bank_H_2_2,BANK_H_2_2,,2800,40,5000,2000,FPGA_11_0_15,11,0,15,,,,,,,,,,,,,,
,Bank_H_2_2,BANK_H_2_2,,2800,40,5000,2000,FPGA_11_0_16,11,0,16,,,,,,,,,,,,,,
,Bank_H_2_2,BANK_H_2_2,,2800,40,5000,2000,FPGA_11_0_17,11,0,17,,,,,,,,,,,,,,
,Bank_H_2_2,BANK_H_2_2,,2800,40,5000,2000,FPGA_11_0_18,11,0,18,,,,,,,,,,,,,,
,Bank_H_2_2,BANK_H_2_2,,2800,40,5000,2000,FPGA_11_0_19,11,0,19,,,,,,,,,,,,,,
,Bank_H_2_3,BANK_H_2_3,,2930,40,5000,3000,FPGA_12_0_0,12,0,0,,,,,,,,,,,,,,
,Bank_H_2_3,BANK_H_2_3,,2930,40,5000,3000,FPGA_12_0_1,12,0,1,,,,,,,,,,,,,,
,Bank_H_2_3,BANK_H_2_3,,2930,40,5000,3000,FPGA_12_0_2,12,0,2,Y,,,,,,,,,,,,,
,Bank_H_2_3,BANK_H_2_3,,2930,40,5000,3000,FPGA_12_0_3,12,0,3,,,,,,,,,,,,,,
,Bank_H_2_3,BANK_H_2_3,,2930,40,5000,3000,FPGA_12_0_4,12,0,4,,,,,,,,,,,,,,
,Bank_H_2_3,BANK_H_2_3,,2930,40,5000,3000,FPGA_12_0_5,12,0,5,,,,,,,,,,,,,,
,Bank_H_2_3,BANK_H_2_3,,2930,40,5000,3000,FPGA_12_0_6,12,0,6,,,,,,,,,,,,,,
,Bank_H_2_3,BANK_H_2_3,,2930,40,5000,3000,FPGA_12_0_7,12,0,7,,,,,,,,,,,,,,
,Bank_H_2_3,BANK_H_2_3,,2930,40,5000,3000,FPGA_12_0_8,12,0,8,,,,,,,,,,,,,,
,Bank_H_2_3,BANK_H_2_3,,2930,40,5000,3000,FPGA_12_0_9,12,0,9,,,,,,,,,,,,,,
,Bank_H_2_4,BANK_H_2_4,,3060,40,5000,4000,FPGA_12_0_10,12,0,10,,,,,,,,,,,,,,
,Bank_H_2_4,BANK_H_2_4,,3060,40,5000,4000,FPGA_12_0_11,12,0,11,Y,,,,,,,,,,,,,
,Bank_H_2_4,BANK_H_2_4,,3060,40,5000,4000,FPGA_12_0_12,12,0,12,,,,,,,,,,,,,,
,Bank_H_2_4,BANK_H_2_4,,3060,40,5000,4000,FPGA_12_0_13,12,0,13,,,,,,,,,,,,,,
,Bank_H_2_4,BANK_H_2_4,,3060,40,5000,4000,FPGA_12_0_14,12,0,14,,,,,,,,,,,,,,
,Bank_H_2_4,BANK_H_2_4,,3060,40,5000,4000,FPGA_12_0_15,12,0,15,,,,,,,,,,,,,,
,Bank_H_2_4,BANK_H_2_4,,3060,40,5000,4000,FPGA_12_0_16,12,0,16,,,,,,,,,,,,,,
,Bank_H_2_4,BANK_H_2_4,,3060,40,5000,4000,FPGA_12_0_17,12,0,17,,,,,,,,,,,,,,
