Group,Bump/Pin Name,Customer Name,Ball ID,Bump center_x,Bump center_y,Ball center_x,Ball center_y,IO_tile_pin,IO_tile_pin_x,IO_tile_pin_y,IO_tile_pin_z,EFPGA_PIN,Fullchip_NAME,MODE_GBOX_CC,MODE_BP_DIR_A_TX,MODE_BP_SDR_A_TX,MODE_BP_DDR_A_TX,MODE_RATE_3_A_TX,MODE_RATE_4_A_TX,MODE_RATE_5_A_TX,MODE_RATE_6_A_TX,MODE_RATE_7_A_TX,MODE_RATE_8_A_TX,MODE_RATE_9_A_TX,MODE_RATE_10_A_TX,MODE_BP_DIR_B_TX,MODE_BP_SDR_B_TX,MODE_BP_DDR_B_TX,MODE_RATE_3_B_TX,MODE_RATE_4_B_TX,MODE_RATE_5_B_TX,MODE_BP_DIR_A_RX,MODE_BP_SDR_A_RX,MODE_BP_DDR_A_RX,MODE_RATE_3_A_RX,MODE_RATE_4_A_RX,MODE_RATE_5_A_RX,MODE_RATE_6_A_RX,MODE_RATE_7_A_RX,MODE_RATE_8_A_RX,MODE_RATE_9_A_RX,MODE_RATE_10_A_RX,MODE_BP_DIR_B_RX,MODE_BP_SDR_B_RX,MODE_BP_DDR_B_RX,MODE_RATE_3_B_RX,MODE_RATE_4_B_RX,MODE_RATE_5_B_RX,MODE_MIPI,MODE_GPIO,MODE_UART0,MODE_UART1,MODE_I2C,MODE_SPI0,MODE_PWM,MODE_DDR,MODE_USB,MODE_ETH,Ref clock,BANK,ALT Function,Debug Mode,Scan Mode,Mbist Mode,Type,Direction,Voltage,Power Pad,Discription,Voltage2,Remark,Identifier,Customer Internal Name,Main Function,IS_FPGA_GPIO
GPIO,GPIO_A_10,GPIO_A_10,,6345,5404.8,27000,23000,FPGA_48_44_13,48,44,13,A2F,fpga_pad_c[10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,sys_clk,,gpt_pwm_0,,,,RS_HVIO_DIF_*,Inout,1.8/2.5/3.3V,N,General Purpose I/O,1.8V-3.3V,,GPIO11,SOC_GPIO18_O,SoC GPIO[11],Y
GPIO,GPIO_A_11,GPIO_A_11,,5760,5292.2,18000,24000,FPGA_48_44_12,48,44,12,A2F,fpga_pad_c[11],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,sys_clk,,gpt_pwm_1,,,,RS_HVIO_DIF_*,Inout,1.8/2.5/3.3V,N,General Purpose I/O,1.8V-3.3V,,I2C_SDA,SOC_GPIO19_O,I2C_SDA,Y
GPIO,GPIO_A_12,GPIO_A_12,,5890,5292.2,19000,24000,FPGA_51_44_23,51,44,23,A2F,fpga_pad_c[12],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,sys_clk,,gpt_pwm_2,,,,RS_HVIO_DIF_*,Inout,1.8/2.5/3.3V,N,General Purpose I/O,1.8V-3.3V,,GPIO12,SOC_GPIO20_O,SoC GPIO[12] (SW0),Y
GPIO,GPIO_A_13,GPIO_A_13,,6020,5292.2,20000,24000,FPGA_51_44_22,51,44,22,A2F,fpga_pad_c[13],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,sys_clk,,gpt_pwm_3,,,,RS_HVIO_DIF_*,Inout,1.8/2.5/3.3V,N,General Purpose I/O,1.8V-3.3V,,GPIO13,SOC_GPIO21_O,SoC GPIO[13] (SW1),Y
GPIO,GPIO_A_14,GPIO_A_14,,6150,5292.2,21000,24000,FPGA_51_44_21,51,44,21,A2F,fpga_pad_c[14],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,sys_clk,,UART0_CTS,,,,RS_HVIO_DIF_*,Inout,1.8/2.5/3.3V,N,General Purpose I/O,1.8V-3.3V,,GPIO14,SOC_GPIO22_O,SoC GPIO[14] (SW2),Y
GPIO,GPIO_A_15,GPIO_A_15,,6280,5292.2,22000,24000,FPGA_51_44_20,51,44,20,A2F,fpga_pad_c[15],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,sys_clk,,UART0_RTS,,,,RS_HVIO_DIF_*,Inout,1.8/2.5/3.3V,N,General Purpose I/O,1.8V-3.3V,,GPIO15,SOC_GPIO23_O,SoC GPIO[15] (SW3),Y
I2C CLK,I2C_SCL,BOOT_I2C_SCL,A8,6345,4504,27000,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,RS_HVIO_DIF_*,Inout,1.8/2.5/3.3V,N,,,,0,BOOT_I2C_SCL,,N
SPI CLK,SPI_SCLK,BOOT_SPI_SCLK,B8,5760,4504,17000,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,RS_HVIO_DIF_*,Inout,1.8/2.5/3.3V,N,,,,0,BOOT_SPI_SCLK,,N
GPT,GPT_RTC,BOOT_GPT_RTC,C8,5890,4504,16000,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,RS_HVIO_DIF_*,Inout,1.8/2.5/3.3V,N,GPT real time clock,,,0,BOOT_GPT_RTC,,N
CPU_IRQ,,,,,,,,FPGA_36_44_72,36,44,72,F2CLK,clk_fpga_fabric_irq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU_IRQ,,,,,,,,FPGA_36_44_71,36,44,71,F2A,fpga_clk_irq_src[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_0_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_70,36,44,70,F2A,fpga_clk_irq_src[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_1_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_69,36,44,69,F2A,fpga_clk_irq_src[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_2_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_68,36,44,68,F2A,fpga_clk_irq_src[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_3_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_67,36,44,67,F2A,fpga_clk_irq_src[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_4_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_66,36,44,66,F2A,fpga_clk_irq_src[5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_5_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_65,36,44,65,F2A,fpga_clk_irq_src[6],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_6_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_64,36,44,64,F2A,fpga_clk_irq_src[7],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_7_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_63,36,44,63,F2A,fpga_clk_irq_src[8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_8_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_62,36,44,62,F2A,fpga_clk_irq_src[9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_9_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_61,36,44,61,F2A,fpga_clk_irq_src[10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_10_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_60,36,44,60,F2A,fpga_clk_irq_src[11],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_11_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_59,36,44,59,F2A,fpga_clk_irq_src[12],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_12_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_58,36,44,58,F2A,fpga_clk_irq_src[13],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_13_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_57,36,44,57,F2A,fpga_clk_irq_src[14],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_14_o,,
CPU_IRQ,,,,,,,,FPGA_36_44_56,36,44,56,F2A,fpga_clk_irq_src[15],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_15_o,,
TIMER_IRQ,,,,,,,,FPGA_37_44_23,37,44,23,A2F,fpga_clk_irq_set[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timer_irq_i,,
USB_IRQ,,,,,,,,FPGA_37_44_22,37,44,22,A2F,fpga_clk_irq_set[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,usb_irq_i,,
ETH_IRQ,,,,,,,,FPGA_37_44_21,37,44,21,A2F,fpga_clk_irq_set[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eth_irq_i,,
UART0_IRQ,,,,,,,,FPGA_37_44_20,37,44,20,A2F,fpga_clk_irq_set[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uart0_irq_i,,
UART1_IRQ,,,,,,,,FPGA_36_44_23,36,44,23,A2F,fpga_clk_irq_set[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uart1_irq_i,,
SPI_IRQ,,,,,,,,FPGA_36_44_22,36,44,22,A2F,fpga_clk_irq_set[5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spi_irq_i,,
I2C_IRQ,,,,,,,,FPGA_36_44_21,36,44,21,A2F,fpga_clk_irq_set[6],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i2c_irq_i,,
GPIO_IRQ,,,,,,,,FPGA_36_44_20,36,44,20,A2F,fpga_clk_irq_set[7],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpio_irq_i,,
DMA_IRQ,,,,,,,,FPGA_36_44_19,36,44,19,A2F,fpga_clk_irq_set[8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dma_irq_i,,
DDR_IRQ,,,,,,,,FPGA_36_44_18,36,44,18,A2F,fpga_clk_irq_set[9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddr_irq_i,,
RSVD_IRQ,,,,,,,,FPGA_36_44_17,36,44,17,A2F,fpga_clk_irq_set[10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rsvd_0_irq_i,,
RSVD_IRQ,,,,,,,,FPGA_36_44_16,36,44,16,A2F,fpga_clk_irq_set[11],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rsvd_1_irq_i,,
FPGA0_MB_IRQ,,,,,,,,FPGA_36_44_15,36,44,15,A2F,fpga_clk_irq_set[12],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fpga0_mb_irq_i,,
FPGA1_MB_IRQ,,,,,,,,FPGA_36_44_14,36,44,14,A2F,fpga_clk_irq_set[13],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fpga1_mb_irq_i,,
PUFCC_IRQ,,,,,,,,FPGA_36_44_13,36,44,13,A2F,fpga_clk_irq_set[14],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pufcc_irq_i,,
CPU_IRQ,,,,,,,,FPGA_36_44_12,36,44,12,A2F,fpga_clk_irq_set[15],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu_irq_i,,
DMA,,,,,,,,FPGA_36_44_55,36,44,55,F2A,fpga_clk_dma_req[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dma_req_0_o,,
DMA,,,,,,,,FPGA_36_44_54,36,44,54,F2A,fpga_clk_dma_req[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dma_req_1_o,,
DMA,,,,,,,,FPGA_36_44_53,36,44,53,F2A,fpga_clk_dma_req[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dma_req_2_o,,
DMA,,,,,,,,FPGA_36_44_52,36,44,52,F2A,fpga_clk_dma_req[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dma_req_4_o,,
DMA,,,,,,,,FPGA_37_44_72,37,44,72,F2CLK,clk_fpga_fabric_dma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,,,,,,,,FPGA_37_44_19,37,44,19,A2F,fpga_clk_dma_ack [0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dma_ack_0_i,,
DMA,,,,,,,,FPGA_37_44_18,37,44,18,A2F,fpga_clk_dma_ack [1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dma_ack_1_i,,
DMA,,,,,,,,FPGA_37_44_17,37,44,17,A2F,fpga_clk_dma_ack [2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dma_ack_2_i,,
DMA,,,,,,,,FPGA_37_44_16,37,44,16,A2F,fpga_clk_dma_ack [4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dma_ack_4_i,,
CPU_IRQ,,,,,,,,FPGA_36_44_51,36,44,51,F2A,rst_n_fpga_fabric_irq[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,irq_rst_n_o,,
DMA,,,,,,,,FPGA_36_44_50,36,44,50,F2A,rst_n_fpga_fabric_dma[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dma_rst_n_o,,
GPIO,,,,,,,,FPGA_51_44_54,51,44,54,F2A,rst_n_fpga_fabric_gpio[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpio_rst_n_o,,
JTAG,,,,,,,,FPGA_51_44_19,51,44,19,A2F,fpga_jtag_tdi[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fpga_jtag_tdi,,
JTAG,,,,,,,,FPGA_51_44_55,51,44,55,F2A,fpga_jtag_tdo[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fpga_jtag_tdo,,
JTAG,,,,,,,,FPGA_51_44_18,51,44,18,A2F,fpga_jtag_tms[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fpga_jtag_tms,,
JTAG,,,,,,,,FPGA_51_44_17,51,44,17,A2F,fpga_jtag_trstn[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fpga_jtag_trstn,,
GPIO,,,,,,,,FPGA_50_44_72,50,44,72,F2CLK,clk_fpga_fabric_gpio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPIO,,,,,,,,FPGA_48_44_23,48,44,23,A2F,fpga_pad_c[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO0_I,,
GPIO,,,,,,,,FPGA_48_44_22,48,44,22,A2F,fpga_pad_c[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO1_I,,
GPIO,,,,,,,,FPGA_48_44_21,48,44,21,A2F,fpga_pad_c[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO2_I,,
GPIO,,,,,,,,FPGA_48_44_20,48,44,20,A2F,fpga_pad_c[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO3_I,,
GPIO,,,,,,,,FPGA_48_44_19,48,44,19,A2F,fpga_pad_c[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO4_I,,
GPIO,,,,,,,,FPGA_48_44_18,48,44,18,A2F,fpga_pad_c[5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO5_I,,
GPIO,,,,,,,,FPGA_48_44_17,48,44,17,A2F,fpga_pad_c[6],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO6_I,,
GPIO,,,,,,,,FPGA_48_44_16,48,44,16,A2F,fpga_pad_c[7],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO7_I,,
GPIO,,,,,,,,FPGA_48_44_15,48,44,15,A2F,fpga_pad_c[8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO8_I,,
GPIO,,,,,,,,FPGA_48_44_14,48,44,14,A2F,fpga_pad_c[9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO9_I,,
GPIO,,,,,,,,FPGA_48_44_13,48,44,13,A2F,fpga_pad_c[10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO10_I,,
GPIO,,,,,,,,FPGA_48_44_12,48,44,12,A2F,fpga_pad_c[11],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO11_I,,
GPIO,,,,,,,,FPGA_51_44_23,51,44,23,A2F,fpga_pad_c[12],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO12_I,,
GPIO,,,,,,,,FPGA_51_44_22,51,44,22,A2F,fpga_pad_c[13],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO13_I,,
GPIO,,,,,,,,FPGA_51_44_21,51,44,21,A2F,fpga_pad_c[14],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO14_I,,
GPIO,,,,,,,,FPGA_51_44_20,51,44,20,A2F,fpga_pad_c[15],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO15_I,,
GPIO,,,,,,,,FPGA_49_44_71,49,44,71,F2A,fpga_pad_i[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO0_O,,
GPIO,,,,,,,,FPGA_49_44_70,49,44,70,F2A,fpga_pad_i[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO1_O,,
GPIO,,,,,,,,FPGA_49_44_69,49,44,69,F2A,fpga_pad_i[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO2_O,,
GPIO,,,,,,,,FPGA_49_44_68,49,44,68,F2A,fpga_pad_i[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO3_O,,
GPIO,,,,,,,,FPGA_49_44_67,49,44,67,F2A,fpga_pad_i[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO4_O,,
GPIO,,,,,,,,FPGA_49_44_66,49,44,66,F2A,fpga_pad_i[5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO5_O,,
GPIO,,,,,,,,FPGA_49_44_65,49,44,65,F2A,fpga_pad_i[6],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO6_O,,
GPIO,,,,,,,,FPGA_49_44_64,49,44,64,F2A,fpga_pad_i[7],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO7_O,,
GPIO,,,,,,,,FPGA_49_44_63,49,44,63,F2A,fpga_pad_i[8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO8_O,,
GPIO,,,,,,,,FPGA_49_44_62,49,44,62,F2A,fpga_pad_i[9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO9_O,,
GPIO,,,,,,,,FPGA_49_44_61,49,44,61,F2A,fpga_pad_i[10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO10_O,,
GPIO,,,,,,,,FPGA_49_44_60,49,44,60,F2A,fpga_pad_i[11],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO11_O,,
GPIO,,,,,,,,FPGA_49_44_59,49,44,59,F2A,fpga_pad_i[12],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO12_O,,
GPIO,,,,,,,,FPGA_49_44_58,49,44,58,F2A,fpga_pad_i[13],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO13_O,,
GPIO,,,,,,,,FPGA_49_44_57,49,44,57,F2A,fpga_pad_i[14],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO14_O,,
GPIO,,,,,,,,FPGA_49_44_56,49,44,56,F2A,fpga_pad_i[15],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO15_O,,
GPIO,,,,,,,,FPGA_51_44_71,51,44,71,F2A,fpga_pad_oen[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO0_OE,,
GPIO,,,,,,,,FPGA_51_44_70,51,44,70,F2A,fpga_pad_oen[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO1_OE,,
GPIO,,,,,,,,FPGA_51_44_69,51,44,69,F2A,fpga_pad_oen[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO2_OE,,
GPIO,,,,,,,,FPGA_51_44_68,51,44,68,F2A,fpga_pad_oen[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO3_OE,,
GPIO,,,,,,,,FPGA_51_44_67,51,44,67,F2A,fpga_pad_oen[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO4_OE,,
GPIO,,,,,,,,FPGA_51_44_66,51,44,66,F2A,fpga_pad_oen[5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO5_OE,,
GPIO,,,,,,,,FPGA_51_44_65,51,44,65,F2A,fpga_pad_oen[6],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO6_OE,,
GPIO,,,,,,,,FPGA_51_44_64,51,44,64,F2A,fpga_pad_oen[7],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO7_OE,,
GPIO,,,,,,,,FPGA_51_44_63,51,44,63,F2A,fpga_pad_oen[8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO8_OE,,
GPIO,,,,,,,,FPGA_51_44_62,51,44,62,F2A,fpga_pad_oen[9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO9_OE,,
GPIO,,,,,,,,FPGA_51_44_61,51,44,61,F2A,fpga_pad_oen[10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO10_OE,,
GPIO,,,,,,,,FPGA_51_44_60,51,44,60,F2A,fpga_pad_oen[11],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO11_OE,,
GPIO,,,,,,,,FPGA_51_44_59,51,44,59,F2A,fpga_pad_oen[12],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOC_GPIO12_OE,,
